,hot_line,ram,screen_size,cpu_speed,hard_disk,cd_rom,cache,color_of_unit,availability,warranty,software,guarantee,price,task
2262,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,113
2263,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,113
2264,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,113
2265,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,113
2266,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,113
2267,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,113
2268,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,113
2269,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,113
2270,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,113
2271,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113
2272,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,113
2273,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,113
2274,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,113
2275,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,113
2276,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,113
2277,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,113
2278,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,113
2279,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,113
2280,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,114
2281,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,114
2282,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,114
2283,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,114
2284,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,114
2285,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,114
2286,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,114
2287,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,114
2288,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,114
2289,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,114
2290,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,114
2291,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114
2292,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,114
2293,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,114
2294,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,114
2295,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,114
2296,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,114
2297,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,114
2298,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,114
2299,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,114
2300,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,115
2301,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,115
2302,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,115
2303,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,115
2304,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,115
2305,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,115
2306,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,115
2307,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,115
2308,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,115
2309,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,115
2310,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,115
2311,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115
2312,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,115
2313,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,115
2314,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,115
2315,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,115
2316,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,115
2317,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,115
2318,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,115
2319,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,115
2320,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,116
2321,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,116
2322,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,116
2323,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,116
2324,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,116
2325,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,116
2326,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,116
2327,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,116
2328,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,116
2329,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,116
2330,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,116
2331,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116
2332,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,116
2333,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,116
2334,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,116
2335,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,116
2336,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,116
2337,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,116
2338,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,116
2339,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,116
2340,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,117
2341,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,117
2342,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,117
2343,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,117
2344,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,117
2345,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,117
2346,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,117
2347,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,117
2348,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,117
2349,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,117
2350,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,117
2351,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117
2352,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,117
2353,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,117
2354,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,117
2355,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,117
2356,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,117
2357,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,117
2358,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,117
2359,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,117
2360,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,118
2361,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,118
2362,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,118
2363,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,118
2364,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,118
2365,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,118
2366,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,118
2367,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,118
2368,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,118
2369,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,118
2370,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,118
2371,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118
2372,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,118
2373,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,118
2374,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,118
2375,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,118
2376,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,118
2377,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,118
2378,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,118
2379,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,118
2380,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,119
2381,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,119
2382,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,119
2383,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,119
2384,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,119
2385,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,119
2386,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,119
2387,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,119
2388,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,119
2389,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,119
2390,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,119
2391,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
2392,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,119
2393,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,119
2394,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,119
2395,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,119
2396,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,119
2397,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,119
2398,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,119
2399,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,119
2400,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,120
2401,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,120
2402,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,120
2403,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,120
2404,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,120
2405,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,120
2406,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,120
2407,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,120
2408,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,120
2409,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,120
2410,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,120
2411,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120
2412,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,120
2413,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,120
2414,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,120
2415,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,120
2416,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,120
2417,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,120
2418,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,120
2419,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,120
2420,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,121
2421,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,121
2422,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,121
2423,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,121
2424,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,121
2425,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,121
2426,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,121
2427,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,121
2428,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,121
2429,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,121
2430,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,121
2431,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121
2432,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,121
2433,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,121
2434,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,121
2435,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,121
2436,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,121
2437,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,121
2438,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,121
2439,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,121
2440,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,122
2441,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,122
2442,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,122
2443,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,122
2444,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,122
2445,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,122
2446,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,122
2447,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,122
2448,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,122
2449,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,122
2450,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,122
2451,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122
2452,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,122
2453,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,122
2454,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,122
2455,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,122
2456,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,122
2457,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,122
2458,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,122
2459,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,122
2460,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,123
2461,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,123
2462,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,123
2463,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,123
2464,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,123
2465,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,123
2466,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,123
2467,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,123
2468,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,123
2469,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,123
2470,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,123
2471,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123
2472,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,123
2473,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,123
2474,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,123
2475,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,123
2476,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,123
2477,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,123
2478,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,123
2479,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,123
2480,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,124
2481,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,124
2482,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,124
2483,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,124
2484,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,124
2485,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,124
2486,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,124
2487,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,124
2488,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,124
2489,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,124
2490,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,124
2491,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124
2492,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,124
2493,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,124
2494,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,124
2495,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,124
2496,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,124
2497,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,124
2498,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,124
2499,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,124
2500,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,125
2501,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,125
2502,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,125
2503,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,125
2504,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,125
2505,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,125
2506,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,125
2507,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,125
2508,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,125
2509,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,125
2510,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,125
2511,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125
2512,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,125
2513,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,125
2514,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,125
2515,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,125
2516,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,125
2517,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,125
2518,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,125
2519,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,125
2520,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,126
2521,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,126
2522,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,126
2523,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,126
2524,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,126
2525,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,126
2526,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,126
2527,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,126
2528,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,126
2529,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,126
2530,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,126
2531,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126
2532,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,126
2533,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,126
2534,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,126
2535,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,126
2536,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,126
2537,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,126
2538,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,126
2539,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,126
2540,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,127
2541,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,127
2542,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,127
2543,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,127
2544,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,127
2545,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,127
2546,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,127
2547,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,127
2548,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,127
2549,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,127
2550,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,127
2551,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127
2552,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,127
2553,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,127
2554,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,127
2555,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,127
2556,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,127
2557,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,127
2558,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,127
2559,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,127
2560,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,128
2561,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,128
2562,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,128
2563,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,128
2564,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,128
2565,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,128
2566,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,128
2567,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,128
2568,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,128
2569,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,128
2570,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,128
2571,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128
2572,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,128
2573,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,128
2574,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,128
2575,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,128
2576,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,128
2577,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,128
2578,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,128
2579,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,128
2580,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,129
2581,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,129
2582,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,129
2583,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,129
2584,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,129
2585,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,129
2586,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,129
2587,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,129
2588,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,129
2589,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,129
2590,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,129
2591,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129
2592,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,129
2593,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,129
2594,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,129
2595,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,129
2596,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,129
2597,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,129
2598,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,129
2599,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,129
2600,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,130
2601,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,130
2602,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,130
2603,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,130
2604,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,130
2605,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,130
2606,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,130
2607,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,130
2608,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,130
2609,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,130
2610,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,130
2611,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130
2612,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,130
2613,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,130
2614,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,130
2615,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,130
2616,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,1,130
2617,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,130
2618,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,130
2619,-1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,130
2620,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,131
2621,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,131
2622,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,131
2623,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,131
2624,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,131
2625,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,131
2626,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,131
2627,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,131
2628,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,131
2629,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,1,131
2630,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,131
2631,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131
2632,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,131
2633,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,131
2634,-1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,131
